,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
33631,33631,32.0,4.0,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,38,1.5522330378380529
33632,33632,30.0,4.7,Sunny,High,1,Meal,scooter,1.0,No,Urban,21,1.514786137237366
33633,33633,39.0,4.8,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,18,4.663439017256739
33634,33634,30.0,4.7,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,24,1.5581570006475574
33635,33635,31.0,4.7,Cloudy,Medium,2,Meal,scooter,2.0,No,Metropolitian,37,20.20634489519143
33636,33636,37.0,4.7,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,46,12.074114326948118
33637,33637,37.0,4.4,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,39,11.90486548690897
33638,33638,32.0,4.4,Sandstorms,Jam,0,Drinks,motorcycle,3.0,No,Metropolitian,42,17.16483390266477
33639,33639,15.0,1.0,,,3,Meal,scooter,1.0,No,Urban,27,16459.806879821786
33640,33640,37.0,4.5,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,25,4.663493139522732
33641,33641,22.0,4.7,Sunny,Low,2,Buffet,scooter,0.0,No,Metropolitian,19,1.544886119307122
33642,33642,,,Fog,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,25,4.537640130077544
33643,33643,26.0,4.6,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,26,10.806772793614408
33644,33644,26.0,4.7,Cloudy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,20,16.721976048723068
33645,33645,24.0,4.6,Cloudy,Low,2,Meal,motorcycle,0.0,No,Urban,21,10.866202681838422
33646,33646,24.0,4.5,Stormy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,10,1.5128534378741811
33647,33647,26.0,4.2,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,23,1.5725337265584898
33648,33648,25.0,4.7,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,48,11.916582838065272
33649,33649,29.0,4.1,Sunny,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,51,9.193014471949269
33650,33650,30.0,5.0,Sunny,Low,1,Meal,scooter,0.0,No,Metropolitian,10,7.684168603495933
33651,33651,39.0,4.5,Stormy,High,2,Snack,scooter,1.0,No,Urban,26,6.081190891317934
33652,33652,30.0,4.3,Fog,High,1,Drinks,motorcycle,0.0,No,,31,1.5545266732944698
33653,33653,34.0,4.4,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,37,10.724879289285116
33654,33654,24.0,4.8,Sunny,Low,1,Buffet,scooter,0.0,No,Metropolitian,16,7.762944133651041
33655,33655,,,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,15,17731.568125192913
33656,33656,31.0,3.9,Stormy,Jam,2,Meal,scooter,1.0,Yes,Metropolitian,39,20.442929762531403
33657,33657,32.0,4.6,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,27,4.674151774158205
33658,33658,28.0,4.9,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Urban,21,9.348298806967952
33659,33659,20.0,4.7,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,19,20.18090860125212
33660,33660,34.0,4.8,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,37,1.5522933434725563
33661,33661,20.0,4.7,Windy,Jam,1,Meal,motorcycle,1.0,No,Urban,15,9.178138374737124
33662,33662,34.0,3.8,Sandstorms,Jam,2,Snack,scooter,1.0,Yes,Metropolitian,40,10.587773645644404
33663,33663,34.0,4.6,Stormy,Jam,1,Snack,scooter,0.0,No,Metropolitian,26,13.829131656348135
33664,33664,24.0,4.5,Windy,Low,1,Drinks,motorcycle,0.0,No,,17,16.60097570057656
33665,33665,31.0,4.2,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,38,17.13751702262108
33666,33666,26.0,4.6,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,23,12.435256734958136
33667,33667,22.0,4.6,Sunny,Medium,2,Drinks,motorcycle,0.0,No,Urban,10,12.162424445550126
33668,33668,37.0,4.9,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,1.5581339787952246
33669,33669,33.0,5.0,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,36,19.61792943739244
33670,33670,25.0,4.7,Sunny,Medium,2,Snack,scooter,0.0,No,Urban,12,13.390667794448566
33671,33671,20.0,4.8,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,27,9.059859285398218
33672,33672,32.0,4.8,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,23,14.152800689506924
33673,33673,32.0,4.8,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Urban,16,10.88124973135474
33674,33674,35.0,4.3,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,35,10.587113704884477
33675,33675,36.0,4.8,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,21,20.442929762531403
33676,33676,22.0,4.6,Sunny,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,19,19.91703823583195
33677,33677,31.0,4.7,Cloudy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,19,6.146243658343158
33678,33678,26.0,4.6,Windy,Medium,2,Meal,scooter,,No,Metropolitian,20,7.563759002025415
33679,33679,20.0,4.8,Sunny,Low,0,Snack,motorcycle,0.0,No,Urban,18,9.314030627904389
33680,33680,36.0,4.7,Cloudy,Low,1,Meal,scooter,0.0,No,Urban,15,4.5611524268689925
33681,33681,30.0,5.0,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,40,10.906042243095404
33682,33682,38.0,4.9,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,44,16.635518179491516
33683,33683,38.0,4.8,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Urban,35,16.824772113232584
33684,33684,23.0,4.8,Windy,Low,1,Buffet,motorcycle,1.0,No,Urban,11,3.1450674354101187
33685,33685,26.0,4.9,Fog,Medium,1,Buffet,scooter,,No,Metropolitian,13,7.567411306600295
33686,33686,24.0,,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,29,11.007734763545226
33687,33687,22.0,4.7,Stormy,Jam,1,Snack,motorcycle,1.0,No,Urban,17,13.969606427741528
33688,33688,23.0,4.2,Cloudy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,33,12.352085635287306
33689,33689,24.0,4.4,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,1.5725337265584898
33690,33690,24.0,5.0,Cloudy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,23,7.862668167467362
33691,33691,32.0,4.2,Stormy,High,0,Drinks,motorcycle,2.0,No,Metropolitian,45,3.109125336618709
33692,33692,25.0,4.5,Sandstorms,High,1,Snack,scooter,0.0,No,Urban,10,6.058680731744167
33693,33693,25.0,4.5,Sandstorms,Medium,2,Snack,scooter,0.0,No,Urban,16,13.611254468620272
33694,33694,26.0,4.4,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36,20.181263916560216
33695,33695,37.0,4.9,Fog,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,48,13.406029476345417
33696,33696,25.0,4.5,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,20,7.7904391553710655
33697,33697,37.0,4.6,Stormy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,45,13.830053479895492
33698,33698,32.0,4.7,Windy,Jam,0,Snack,motorcycle,2.0,No,Urban,41,12.257021345777924
33699,33699,35.0,4.2,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,31,6.242010014660246
33700,33700,37.0,4.9,Windy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,26,7.546676276279247
33701,33701,31.0,4.8,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,16,7.448644516083067
33702,33702,23.0,4.9,Windy,High,1,Meal,scooter,1.0,No,Metropolitian,24,1.5522470216495257
33703,33703,31.0,4.6,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,39,4.658182487904221
33704,33704,21.0,4.9,Fog,Medium,2,Meal,scooter,1.0,No,Urban,11,4.560740459243263
33705,33705,28.0,4.8,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,12.099096916592348
33706,33706,23.0,4.8,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,34,12.294187490862427
33707,33707,28.0,4.4,Cloudy,Medium,2,Buffet,electric_scooter,2.0,No,Metropolitian,38,10.587145366870931
33708,33708,33.0,4.6,Windy,Jam,2,Meal,electric_scooter,0.0,No,Urban,25,7.772241951604515
33709,33709,37.0,5.0,Sunny,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,23,6.128899374713287
33710,33710,24.0,4.8,Sandstorms,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,26,19.87838985945976
33711,33711,22.0,5.0,Stormy,Low,2,Buffet,scooter,1.0,No,Urban,15,4.537601587678842
33712,33712,38.0,4.7,Stormy,High,0,Meal,motorcycle,1.0,No,Urban,36,6.058876303690732
33713,33713,29.0,4.5,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,19,9.054602227855089
33714,33714,23.0,4.8,Cloudy,Low,2,Snack,scooter,1.0,No,Urban,22,16.83090555191252
33715,33715,25.0,4.7,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,16,1.5439332881394268
33716,33716,37.0,4.6,Stormy,High,1,Meal,scooter,1.0,No,Metropolitian,34,1.5128534378741811
33717,33717,24.0,4.8,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,26,12.464189804361936
33718,33718,26.0,4.9,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,10.757204708475808
33719,33719,23.0,4.7,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,22,12.41800992215158
33720,33720,37.0,5.0,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,34,4.6566070456173465
33721,33721,26.0,4.5,Cloudy,High,2,Buffet,motorcycle,0.0,No,Metropolitian,22,6.081142187696779
33722,33722,36.0,4.3,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Urban,35,19.97515257949741
33723,33723,39.0,3.6,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,32,12.292599798304026
33724,33724,25.0,5.0,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,9.180904863602354
33725,33725,20.0,4.9,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,26,16.1532744685982
33726,33726,39.0,4.8,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,36,4.469606138994845
33727,33727,32.0,4.9,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,27,12.116905669821668
33728,33728,22.0,4.8,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,32,10.724956120107803
33729,33729,21.0,4.5,Sandstorms,Medium,1,Buffet,motorcycle,0.0,No,Urban,24,19.762388480865116
33730,33730,32.0,4.5,Sunny,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,23,6.210607623138685
33731,33731,27.0,4.6,Cloudy,Jam,2,Snack,scooter,1.0,No,,29,4.544085705917458
33732,33732,27.0,4.8,Stormy,Medium,2,Snack,scooter,1.0,No,Urban,22,19.36427479309509
33733,33733,36.0,4.9,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,26,13.18411317524936
33734,33734,34.0,5.0,Sunny,Low,2,Drinks,scooter,0.0,No,Metropolitian,24,11.007734763545226
33735,33735,29.0,4.8,Fog,High,2,Snack,scooter,0.0,No,Metropolitian,23,3.019816021038857
33736,33736,35.0,4.9,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,10.881463659625194
33737,33737,37.0,4.8,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,28,7.573523734238649
33738,33738,38.0,4.0,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,41,12.58026782216666
33739,33739,20.0,4.5,Sunny,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,10,7.562079321241828
33740,33740,35.0,4.4,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,36,6.209250269706474
33741,33741,33.0,4.8,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Urban,22,13.409462339267732
33742,33742,39.0,4.9,Fog,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,19,7.762092915028554
33743,33743,21.0,4.7,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,24,12.161450531210752
33744,33744,28.0,4.6,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,26,1.512473616896366
33745,33745,36.0,4.1,Stormy,Jam,0,Drinks,motorcycle,3.0,No,Metropolitian,48,20.851578809538687
33746,33746,26.0,4.6,Windy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,25,9.435201537103644
33747,33747,28.0,4.6,Windy,Medium,1,Snack,scooter,0.0,No,Metropolitian,21,13.989849710429592
33748,33748,36.0,4.9,Fog,High,1,Meal,motorcycle,1.0,No,Metropolitian,31,6.081595038467466
33749,33749,31.0,4.3,Fog,Jam,1,Snack,scooter,0.0,No,Metropolitian,34,7.763504337525132
33750,33750,27.0,4.5,Stormy,Low,1,Meal,motorcycle,0.0,No,Urban,10,14.152800689506924
33751,33751,24.0,4.9,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,23,10.586817607031357
33752,33752,25.0,4.9,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,21,5.860100551715114
33753,33753,35.0,4.6,Sunny,High,1,Snack,motorcycle,1.0,No,Metropolitian,23,6.127835452793534
33754,33754,23.0,4.7,Sunny,Low,1,Snack,motorcycle,1.0,No,Urban,20,1.5094675817485792
33755,33755,33.0,4.8,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,24,1.5130734531037866
33756,33756,37.0,4.7,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,40,13.40709269305718
33757,33757,21.0,4.8,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,27,3.0405548225583963
33758,33758,21.0,5.0,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Urban,22,4.596543326973335
33759,33759,34.0,4.9,Fog,Jam,0,Snack,motorcycle,0.0,Yes,Metropolitian,52,16.64866461346363
33760,33760,20.0,4.6,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,13,3.018911482514857
33761,33761,29.0,4.2,Fog,High,1,Drinks,scooter,2.0,No,Metropolitian,34,6.040113680095759
33762,33762,34.0,4.7,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,27,11.905076835797349
33763,33763,25.0,4.6,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Urban,12,4.663772761980211
33764,33764,32.0,4.9,Sunny,Low,0,Meal,motorcycle,0.0,No,Urban,25,3.1450674354101187
33765,33765,33.0,4.8,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,30,20.25295955651475
33766,33766,28.0,4.7,Fog,High,1,Buffet,motorcycle,1.0,No,Metropolitian,20,3.0644638566046978
33767,33767,36.0,4.0,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,33,5.969080903004544
33768,33768,37.0,4.3,Cloudy,Jam,1,Drinks,motorcycle,3.0,No,Metropolitian,49,14.152800689506924
33769,33769,24.0,4.8,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,17,20.176709024498408
33770,33770,31.0,4.9,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,25,3.029538309270898
33771,33771,35.0,3.4,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,31,20.182685858172075
33772,33772,22.0,4.7,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,16,13.583460272445526
33773,33773,37.0,4.8,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,27,7.44103174939645
33774,33774,,,,,3,Buffet,scooter,1.0,Yes,Metropolitian,52,17915.0164950027
33775,33775,20.0,4.7,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,30,16.635451215518973
33776,33776,37.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26,8.988011990826774
33777,33777,31.0,3.6,Fog,Low,2,Meal,motorcycle,1.0,No,Metropolitian,35,20.853653606417502
33778,33778,38.0,4.5,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,16.65996319003844
33779,33779,28.0,4.8,Stormy,Low,1,Snack,scooter,0.0,No,Urban,11,1.5725337265584898
33780,33780,29.0,4.5,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,30,16.90290998367753
33781,33781,29.0,4.7,Windy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,19,1.514794179142768
33782,33782,37.0,4.4,Cloudy,Medium,1,Meal,scooter,2.0,No,Metropolitian,42,10.707675026292405
33783,33783,39.0,4.9,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Urban,36,19.089398573509246
33784,33784,22.0,5.0,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,27,20.887572879514583
33785,33785,25.0,4.7,Sunny,Low,1,Drinks,motorcycle,0.0,No,Urban,16,3.058968616404183
33786,33786,37.0,4.6,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,24,13.405971717503242
33787,33787,33.0,5.0,Windy,High,1,Meal,motorcycle,1.0,No,Metropolitian,31,1.5294972184813194
33788,33788,37.0,4.4,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,33,9.176379825496436
33789,33789,24.0,5.0,Sandstorms,Low,1,Buffet,scooter,1.0,No,Urban,12,1.4883409383650872
33790,33790,30.0,4.5,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Urban,47,10.565262855059668
33791,33791,20.0,4.7,Sandstorms,High,0,Meal,motorcycle,1.0,No,Urban,34,5662.8102038258285
33792,33792,,,,,1,Meal,scooter,1.0,No,Metropolitian,38,13.973206773195638
33793,33793,30.0,4.4,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,31,13.896485535046692
33794,33794,24.0,4.7,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,27,6.118933768592631
33795,33795,26.0,4.8,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,35,16.852834881439975
33796,33796,28.0,4.7,Sunny,High,1,Buffet,scooter,0.0,No,Metropolitian,16,5.860576894862483
33797,33797,27.0,4.9,Sandstorms,Jam,2,Drinks,electric_scooter,1.0,No,Urban,15,4.717601091654031
33798,33798,31.0,4.8,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,26,10.594638144297498
33799,33799,32.0,4.3,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,40,13.61239320287526
33800,33800,30.0,4.9,Cloudy,Medium,1,Drinks,motorcycle,0.0,No,Urban,15,5.96026517145059
33801,33801,23.0,4.8,Fog,Jam,2,Drinks,scooter,1.0,Yes,Metropolitian,41,12.43523852349735
33802,33802,34.0,4.6,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,34,6.03624419688424
33803,33803,23.0,5.0,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Urban,18,4.590648123922535
33804,33804,32.0,4.2,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,33,10.906553214779873
33805,33805,20.0,4.7,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,19,3.105268883912366
33806,33806,32.0,,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,34,16.787888950821962
33807,33807,32.0,4.9,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,31,9.348431884502418
33808,33808,36.0,4.3,Windy,Medium,2,Snack,scooter,0.0,No,Metropolitian,34,6.210618493070031
33809,33809,21.0,4.5,Fog,High,1,Snack,scooter,0.0,No,Metropolitian,29,3.029538309270898
33810,33810,33.0,4.8,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,33,6.118471180354312
33811,33811,29.0,4.8,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,28,6.049834150348467
33812,33812,25.0,4.5,Windy,Medium,1,Buffet,motorcycle,1.0,No,Urban,27,10.867300461849286
33813,33813,34.0,4.7,Fog,Jam,0,Snack,motorcycle,1.0,Yes,Urban,43,11.007734763545226
33814,33814,24.0,4.8,Fog,High,2,Drinks,scooter,0.0,No,Metropolitian,22,5.875219258443348
33815,33815,35.0,4.6,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,25,3.018409445967316
33816,33816,30.0,4.8,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,27,9.326829542196515
33817,33817,31.0,4.6,Stormy,Medium,2,Snack,scooter,0.0,No,Urban,27,9.435201537103644
33818,33818,31.0,4.9,Windy,Jam,1,Buffet,motorcycle,0.0,No,Urban,32,9.220881802417525
33819,33819,26.0,4.9,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,12.58026782216666
33820,33820,23.0,4.8,Fog,High,1,Snack,motorcycle,0.0,No,Metropolitian,29,6.040041980243984
33821,33821,28.0,4.9,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,21,13.971216616840229
33822,33822,34.0,4.2,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,33,3.0605561412937488
33823,33823,23.0,4.9,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,48,19.688565914791827
33824,33824,32.0,4.4,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,27,3.052738742562521
33825,33825,25.0,4.8,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,30,12.58026782216666
33826,33826,24.0,4.5,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,20,10.7073450402143
33827,33827,34.0,4.1,Windy,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,45,7.762510040158512
33828,33828,32.0,5.0,Cloudy,High,0,Drinks,motorcycle,,No,Urban,28,6.081204324576972
33829,33829,34.0,4.6,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,30,16.901659094554248
33830,33830,33.0,4.8,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,6.050438648786226
33831,33831,38.0,4.5,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,27,7.6835568584855105
33832,33832,35.0,4.0,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,39,19.395755421357496
33833,33833,37.0,4.6,Stormy,Low,1,Snack,scooter,0.0,No,,16,13.98877756340644
33834,33834,27.0,4.9,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,24,19.36338289366042
33835,33835,27.0,5.0,Windy,Jam,1,Snack,scooter,0.0,No,Metropolitian,25,17.09838855660404
33836,33836,32.0,4.9,Cloudy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,15,7.762480218858945
33837,33837,28.0,5.0,Windy,Low,1,Drinks,motorcycle,1.0,No,Urban,11,9.075387359302276
33838,33838,24.0,5.0,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,18,4.395555480533581
33839,33839,,,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,28,17.297865752893937
33840,33840,27.0,4.9,Windy,High,2,Drinks,scooter,0.0,No,Metropolitian,15,1.532264786863453
33841,33841,34.0,4.7,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,26,9.075423573291657
33842,33842,36.0,4.8,Stormy,Low,1,Buffet,scooter,1.0,No,Urban,29,2.9797958858786986
33843,33843,29.0,4.7,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,2.937568590716947
33844,33844,21.0,4.8,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,18,7.448379823590384
33845,33845,37.0,4.7,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,20,9.264201245010945
33846,33846,21.0,4.8,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,27,13.682044526137476
33847,33847,35.0,4.6,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Urban,16,10.725127399204188
33848,33848,22.0,5.0,Cloudy,Medium,2,Meal,electric_scooter,0.0,No,Urban,10,9.435201537103644
33849,33849,24.0,4.6,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,17,20.86362506146105
33850,33850,37.0,4.1,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,44,10.427225702706352
33851,33851,34.0,4.0,Cloudy,High,0,Buffet,motorcycle,1.0,No,Urban,34,1.5091393249141605
33852,33852,37.0,4.8,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,15,3.073687982401827
33853,33853,27.0,4.7,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,19,1.5202946796974206
33854,33854,31.0,4.5,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,30,20.207797933361025
33855,33855,38.0,4.6,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,31,6.050033592408317
33856,33856,32.0,4.5,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,26,7.325375664407536
33857,33857,37.0,4.6,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,16,1.5606712320400051
33858,33858,32.0,4.7,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,1.5368369038841396
33859,33859,22.0,4.6,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,27,17.073957291378203
33860,33860,29.0,4.6,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,14,6.218002348642889
33861,33861,20.0,4.9,Sunny,Jam,1,Buffet,scooter,1.0,No,Urban,13,4.589265860302206
33862,33862,26.0,4.8,Windy,Medium,1,Meal,motorcycle,1.0,No,Urban,19,11.007734763545226
33863,33863,22.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26,12.16201226045294
33864,33864,20.0,4.7,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,19,1.5725337265584898
33865,33865,27.0,4.6,Fog,Low,2,Drinks,scooter,1.0,No,Urban,17,4.61040579441636
33866,33866,29.0,4.7,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,20,7.562950099329029
33867,33867,39.0,3.9,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,36,12.16151799348487
33868,33868,35.0,4.8,Sandstorms,Jam,2,Buffet,electric_scooter,1.0,No,Urban,27,13.58234270431664
33869,33869,23.0,4.7,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,14,4.469203457571405
33870,33870,24.0,4.7,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,16,9.122108408341406
33871,33871,39.0,4.8,Windy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,34,9.326616347795763
33872,33872,24.0,4.7,Cloudy,Low,1,Meal,scooter,1.0,No,Urban,14,7.71945484671063
33873,33873,34.0,4.6,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,34,19.687776694182983
33874,33874,27.0,4.7,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,20,12.116946920624557
33875,33875,35.0,4.9,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,26,8.93863229994672
33876,33876,29.0,4.6,Windy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,19,10.602504074913066
